,CustomerID,Cluster,ICI,Recency,Frequency,Monetary,AvgInvoiceTicket,PriceIndex,Recomendacao
1778,14768,0,78.76,17,2,192.6,96.3,0.0099773924695588,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1779,14769,0,79.17,3,8,10674.75,1334.34375,0.0069195378751553,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1780,14770,2,61.31,232,2,876.4200000000001,438.21,0.0105331929639615,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1781,14772,0,71.02,112,1,139.26,139.26,0.0089538520656058,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1782,14775,0,75.42,58,3,1011.9,337.3,0.0026840291506984,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1783,14776,0,76.65,51,11,2538.3,230.75454545454548,0.0025155582823768,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1784,14778,0,69.79,127,2,730.86,365.43,0.0080161805044062,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1785,14779,2,57.6,281,3,386.15,128.71666666666667,0.0208692770008422,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1786,14780,0,75.65,55,2,447.68,223.84,0.007059877024496,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1787,14782,2,54.27,320,1,200.1,200.1,0.0076960742144516,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1788,14784,0,78.02,26,2,289.99,144.995,0.0098515055057486,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1789,14785,0,79.36,10,2,77.4,38.7,0.0024071628890751,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1790,14788,0,79.45,7,2,679.44,339.72,0.006605663249667,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1791,14789,0,77.67,29,1,197.64,197.64,0.0052481254507398,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1792,14790,0,78.88,17,4,745.06,186.265,0.0037721710659958,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1793,14792,0,74.93,64,1,6.2,6.2,0.0079104646178088,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1794,14793,0,78.3,21,1,228.99,228.99,0.0083132785994991,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1795,14794,0,80.24,3,7,1319.91,188.55857142857144,0.0099595301300993,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1796,14795,2,66.68,166,1,131.45000000000002,131.45000000000002,0.0224256467176074,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1797,14796,0,80.68,1,17,8022.49,471.9111764705882,0.0050041834891625,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1798,14798,0,75.98,53,3,173.74,57.91333333333333,0.0037255736587099,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1799,14799,0,75.92,51,1,157.7,157.7,0.0124761570994523,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1800,14800,0,76.78,48,12,4339.74,361.645,0.0056075815583553,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1801,14801,0,75.1,61,1,193.14,193.14,0.0062859864819701,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1802,14803,2,67.09,162,3,845.5500000000001,281.85,0.0088273183562086,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1803,14804,0,79.22,9,1,353.27,353.27,0.0108216006559218,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1804,14805,0,79.07,15,4,554.65,138.66250000000002,0.0148208553971822,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1805,14806,0,73.97,75,1,193.39,193.39,0.0047068424368135,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1806,14808,0,77.19,40,8,2741.17,342.64625,0.0088968566643177,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1807,14810,0,77.5,41,11,2087.88,189.8072727272728,0.0059407038899536,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1808,14813,2,50.38,370,2,155.43,77.715,0.0086430481144815,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1809,14815,0,77.02,37,2,778.5,389.25,0.0042229266684602,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1810,14816,2,64.13,197,1,271.85,271.85,0.2032833907572215,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1811,14817,2,63.83,200,2,1110.34,555.1700000000001,0.0107992594842712,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1812,14818,0,74.2,74,3,657.8,219.26666666666665,0.0095728317454895,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1813,14819,0,74.97,64,2,272.07,136.035,0.0105387802811453,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1814,14820,0,78.6,21,4,507.29,126.8225,0.0082237154970012,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1815,14821,2,50.55,367,1,48.8,48.8,0.0077215579039034,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1816,14823,2,65.74,180,3,321.43,107.14333333333332,0.0129499372529228,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1817,14824,0,79.38,10,4,1127.71,281.9275,0.0061101519806523,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1818,14825,0,80.56,4,12,2226.9100000000003,185.5758333333333,0.0070017418228704,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1819,14828,2,64.03,197,3,2139.76,713.2533333333334,0.0087262148845278,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1820,14829,0,77.92,29,4,697.55,174.38750000000002,0.0055622352976989,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1821,14830,0,75.74,53,1,197.13,197.13,0.0044011528546986,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1822,14834,0,78.88,18,6,1720.3,286.71666666666664,0.0092579477096628,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1823,14836,0,79.45,10,3,102.45,34.15,0.0071236710939945,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1824,14837,0,72.86,90,4,1649.5,412.375,0.0044835417140842,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1825,14840,2,58.5,268,1,62.85,62.85,0.0093270303393685,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1826,14841,0,75.84,53,6,3295.76,549.2933333333334,0.0081517726198247,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1827,14842,0,76.37,44,4,2824.69,706.1725,0.0135913925005115,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1828,14844,0,74.7,64,4,3189.81,797.4525,0.0079695477406366,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1829,14847,2,67.98,149,1,309.40000000000003,309.40000000000003,0.0114770696155811,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1830,14849,0,79.82,22,25,7930.54,317.2216,0.006227090388033,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1831,14850,2,54.86,312,1,325.75,325.75,0.0045579398848124,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1832,14851,0,78.21,23,2,511.35,255.675,0.0059127988986571,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1833,14852,0,75.5,58,6,2836.69,472.7816666666667,0.0077998287490282,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1834,14853,0,78.13,24,2,475.8,237.9,0.0144883420060943,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1835,14854,0,74.02,78,7,2759.83,394.26142857142855,0.0075333261345061,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1836,14855,0,70.45,119,2,645.65,322.82500000000005,0.011916732182312,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1837,14856,0,77.13,36,3,1311.38,437.1266666666666,0.0079943634849674,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1838,14857,0,75.07,60,2,1173.12,586.56,0.0111873533210463,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1839,14859,0,79.1,13,4,1353.74,338.435,0.0079782183192072,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1840,14860,0,78.49,19,1,170.32,170.32,0.0023035458549806,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1841,14861,0,75.85,52,1,125.79,125.79,0.0069790712031313,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1842,14862,0,77.89,26,2,841.2,420.6,0.0054979855562754,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1843,14863,0,77.65,29,1,266.76,266.76,0.0051568805998208,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1844,14865,0,79.6,7,2,52.2,26.1,0.0016650252139097,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1845,14866,0,78.61,11,12,14389.9,1199.1583333333333,0.0084785540286153,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1846,14867,2,65.18,186,3,710.28,236.76,0.0115441113216774,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1847,14868,0,80.14,3,8,2953.59,369.19875,0.0073522665096973,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1848,14869,0,79.28,9,2,725.7,362.85,0.0076506160981052,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1849,14870,2,58.88,262,1,327.25,327.25,0.0093152686365446,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1850,14871,0,80.04,3,4,522.38,130.595,0.0080320639257916,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1851,14873,2,62.99,210,1,519.68,519.68,0.0152727391411861,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1852,14875,0,71.14,108,2,1465.32,732.66,0.0112760768460721,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1853,14878,0,79.62,13,9,1485.54,165.06,0.0066590719190342,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1854,14880,0,73.95,77,3,706.19,235.39666666666668,0.0095387064427099,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1855,14881,0,78.37,20,1,255.4,255.4,0.0035034201931623,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1856,14882,0,77.87,27,2,589.7,294.85,0.0100794629807564,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1857,14883,0,78.93,19,6,761.59,126.93166666666669,0.003115557914902,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1858,14885,0,69.17,132,1,765.3199999999999,765.3199999999999,0.0032373363801484,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1859,14886,2,59.59,253,1,364.8,364.8,0.0095648781075856,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1860,14887,0,73.01,79,1,1862,1862,0.0041125910136672,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1861,14888,2,63.29,207,1,369.2,369.2,0.0067582744426244,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1862,14889,2,53.01,336,1,135.9,135.9,0.0069111765793353,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1863,14890,2,59.6,254,1,125.65,125.65,0.0088901670916229,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1864,14891,2,68.14,148,2,554.38,277.19,0.0050531839483931,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1865,14893,0,79.08,10,2,1237.85,618.925,0.0079985528671984,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1866,14894,0,72.99,85,1,655.75,655.75,0.0072458968329466,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1867,14895,0,80.11,8,20,11138.71,556.9355,0.0106252225263211,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1868,14896,2,63.58,205,2,468.77,234.385,0.007332902007566,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1869,14897,0,79.5,8,4,1366.38,341.595,0.0129309418981202,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1870,14898,0,78.53,23,6,1303.52,217.25333333333333,0.0073831736364715,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1871,14901,0,79.79,11,9,1421.29,157.92111111111112,0.0080231674739227,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1872,14902,0,77.86,26,1,332.66,332.66,0.007076038188769,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1873,14903,0,78.36,21,5,2810.63,562.126,0.0070496220529485,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1874,14904,0,79.77,2,2,1025.44,512.72,0.0018868251743833,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1875,14905,2,67.32,158,2,616.15,308.07500000000005,0.007290733648112,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1876,14907,0,79.96,3,7,3501.1,500.1571428571429,0.0088632773746088,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1877,14908,0,74.02,74,1,277.8,277.8,0.0092572283072207,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1878,14910,0,80.06,3,4,434.35,108.5875,0.0073601344449354,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1879,14911,3,86.19,1,201,143825.06,715.5475621890547,0.0028446082867726,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1880,14912,0,78.6,17,2,867.85,433.925,0.0051611764967567,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1881,14913,0,77.27,36,4,1227.43,306.8575,0.0030952589214585,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1882,14915,0,72.79,91,2,307.48,153.74,0.0090630108067476,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1883,14916,0,74.45,71,4,1268.98,317.245,0.0046455338505422,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1884,14918,0,70.47,116,2,1610.15,805.075,0.0089124568027312,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1885,14920,2,62.81,213,2,977.77,488.885,0.0115148721411485,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1886,14921,0,77.45,30,2,1316.07,658.035,0.0050400586394525,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1887,14923,0,75.69,51,1,749.1,749.1,0.0087925626151466,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1888,14924,2,60.18,246,1,310.05,310.05,0.0479042394315438,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1889,14929,0,77.42,32,1,223.88,223.88,0.0057600245296244,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1890,14930,0,71.06,109,3,2372.86,790.9533333333334,0.0106229087102964,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1891,14931,0,79.88,5,5,1257.68,251.536,0.0309983163457582,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1892,14932,2,50.5,366,1,363.53,363.53,0.0288967049897042,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1893,14934,0,73.13,82,2,1890.94,945.47,0.0091376572007125,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1894,14935,2,55.51,297,1,1784.71,1784.71,0.0080181880491227,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1895,14936,0,76.99,34,8,8137.02,1017.1275,0.0093881736188615,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1896,14937,0,75.38,57,3,1621.88,540.6266666666667,0.0086759934517903,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1897,14944,0,78.05,30,12,5900.25,491.6875,0.0076724001608098,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1898,14946,0,78.92,14,1,100.9,100.9,0.0119507556860445,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1899,14947,0,74.32,72,2,290.82,145.41,0.0078703654884098,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1900,14948,0,78.56,23,6,1101.97,183.66166666666663,0.0071595172854269,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1901,14950,0,78.41,19,1,371.2,371.2,0.0132517070261324,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1902,14951,0,73.61,79,1,311.69,311.69,0.0048355904679831,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1903,14952,0,75.28,60,11,8099.49,736.3172727272727,0.0086745141690193,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1904,14953,0,77.96,25,1,289.82,289.82,0.0059920029641642,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1905,14954,0,78.99,12,1,336.17,336.17,0.0081016967226112,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1906,14957,2,59.71,253,1,58.49,58.49,0.0053235427264865,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1907,14958,2,68.36,147,3,499.68,166.56,0.017891734311421,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1908,14959,0,75.11,64,4,695.42,173.85500000000002,0.0037255736587099,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1909,14960,0,79.48,8,2,221.27,110.635,0.004602623977148,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1910,14961,0,79.11,11,9,7044.68,782.7422222222223,0.0073932419312598,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1911,14962,2,58.24,271,1,126.7,126.7,0.0199995994817935,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1912,14963,0,79.44,10,5,1487.8,297.56,0.0058060335858081,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1913,14964,2,60.14,247,1,206.21,206.21,0.0104114593397339,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1914,14965,0,72.31,96,2,599,299.5,0.006043066168972,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1915,14966,0,78.8,15,1,191.32,191.32,0.0049779519704428,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1916,14967,0,75.88,50,1,463.8,463.8,0.0074639061313196,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1917,14968,0,77.61,30,1,147.59,147.59,0.0049511094586965,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1918,14970,0,74.64,68,4,1592.06,398.015,0.0157556341291898,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1919,14971,0,77.25,35,3,1116.57,372.19,0.0079157276285424,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1920,14972,0,69.74,128,1,114.77,114.77,0.0126241375307504,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1921,14973,0,71.42,107,3,1314.45,438.15,0.0542496792756202,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1922,14974,0,77.06,37,1,114.39,114.39,0.0088473260955862,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1923,14975,0,75.39,57,1,279.94,279.94,0.0025911991138101,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1924,14976,0,75.97,57,7,790.86,112.98,0.0100932850291477,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1925,14978,0,74.39,72,5,1931.42,386.284,0.0115280609070343,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1926,14981,2,60.26,246,1,102.12,102.12,0.00446474239196,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1927,14984,0,78.6,19,2,213.27,106.635,0.0110765176084298,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1928,14985,2,64.18,198,2,296.75,148.375,0.0058355891348858,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1929,14987,0,78.81,16,2,326.4,163.2,0.0065069950888427,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1930,14988,2,62.9,212,1,334.54,334.54,0.0077880703333727,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1931,14995,0,76.99,39,2,233.23,116.615,0.0066421130196493,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1932,14997,0,76.47,46,3,546.1999999999999,182.06666666666663,0.0015987775263536,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1933,14998,2,66.4,170,2,429.87,214.935,0.0074995440013991,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1934,15000,0,76.03,48,1,490.52,490.52,0.0072330875889524,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1935,15002,0,70.77,116,4,1641.76,410.44,0.0064801461065494,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1936,15004,2,67.78,147,1,1246.32,1246.32,0.0094667712795018,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1937,15005,0,80.76,16,28,6316.57,225.5917857142857,0.005923099771771,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1938,15006,0,75.79,51,1,502.09,502.09,0.0048944227765206,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1939,15007,2,67.23,159,1,156.91,156.91,0.0096659634090778,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1940,15009,0,79.07,12,3,1261.78,420.5933333333334,0.0062727096160253,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1941,15010,0,77.07,36,1,308.94,308.94,0.0080852603682346,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1942,15012,0,75.73,54,2,423.04,211.52,0.0066690718966622,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1943,15014,0,76.66,43,2,260.17,130.08499999999998,0.0044225694351731,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1944,15016,2,66.1,173,1,170.04,170.04,0.0139844294235844,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1945,15017,0,77.3,34,1,125.58,125.58,0.0083251260695488,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1946,15018,0,77.04,39,3,496.21,165.40333333333334,0.0166053905031277,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1947,15019,2,58.5,267,1,266,266,0.0068141929383358,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1948,15021,0,79.89,9,9,1914.82,212.75777777777776,0.0066670749530672,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1949,15022,0,79.26,12,4,905.04,226.26,0.00755586410113,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1950,15023,0,80.01,3,11,6802.76,618.4327272727273,0.0097506397413914,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1951,15024,0,79.95,10,10,1661.33,166.133,0.0072124340251031,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1952,15025,0,77.28,33,1,377.01,377.01,0.0068564448250954,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1953,15026,0,73.75,80,3,469,156.33333333333334,0.0055615878949639,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1954,15027,0,77.7,31,4,1066.15,266.5375,0.0096456633081669,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1955,15028,0,79.62,8,4,627.13,156.7825,0.0050700336733899,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1956,15030,0,74.26,72,2,518.28,259.14,0.0075860262072166,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1957,15031,0,79.94,4,4,668.14,167.035,0.0080766740313129,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1958,15032,2,58.75,256,3,4959.1,1653.0333333333335,0.0058279237492523,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1959,15033,0,80.24,5,10,2586.67,258.66700000000003,0.0053199250505283,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1960,15034,0,78.92,16,8,4308.61,538.57625,0.0074815223616785,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1961,15035,0,72.75,90,1,252.73,252.73,0.005431474331965,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1962,15036,0,74.4,72,3,465.55,155.1833333333333,0.0053793972367944,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1963,15038,0,75.72,59,6,705.49,117.58166666666666,0.0106734348401482,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1964,15039,0,81.8,10,47,19914.44,423.7114893617021,0.0080828530128024,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1965,15041,2,66.34,170,1,180.35,180.35,0.0062078267504649,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1966,15042,2,64.02,199,1,135.93,135.93,0.0170822267133484,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1967,15043,0,77.38,31,1,537,537,0.0045676553760896,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1968,15044,0,79.27,19,17,7700.23,452.954705882353,0.0118219846106595,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1969,15045,2,67.78,152,2,735.66,367.83,0.0211591073518517,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1970,15046,0,80.14,9,15,5213.77,347.5846666666667,0.0070957586079227,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1971,15047,2,58.23,270,1,343.62,343.62,0.0069417570066775,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1972,15048,0,75.08,65,4,384.05,96.0125,0.0064659564297014,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1973,15049,2,58,274,1,121.17000000000002,121.17000000000002,0.0055962182036211,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1974,15050,0,77.93,25,3,1782.09,594.0300000000001,0.0066018683204045,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1975,15051,0,78.16,23,3,1391.61,463.87,0.0057382542457676,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
